,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
123,DIADetroit,"Image: ""Self-Portrait with Monkey,"" 1938, Frida Kahlo, Mexican; oil on masonite. Collection Albright-Knox Art Gallery, Buffalo, New York; Bequest of A. Conger Goodyear, 1966 (1966:9.10).",2020-05-05 19:13:11,1,4,176015
124,DIADetroit,"Frida fans and art lovers! Join us on our Facebook page today at 4 p.m. for a special Cinco de Mayo art talk with DIA Assistant Curator of Modern European Art, Dorota Chudzicka! https://t.co/JplWSuRW93",2020-05-05 19:13:10,8,21,176015
125,DIADetroit,"To celebrate the opening of this exhibition, we asked visitors to come to the museum dressed as their favorite Star Wars characters! #DIAeveryday #throwback",2020-05-04 20:01:57,0,5,176015
126,DIADetroit,"Star Wars Day is underway! #MayThe4thBeWithYou 

Throwback to 2018, when we opened ""Star Wars™️ and the Power of Costume"" — an exhibition closely examining the captivating process of costume design for iconic films featured in the first seven films of the ""Star Wars"" saga! https://t.co/9qe2CZMh4x",2020-05-04 20:01:57,1,18,176015
127,DIADetroit,Bring Bruegel home by picking up a pair of these socks and other Bruegel items available now at the DIA online shop: https://t.co/pNDCUZoGoh! #MuseumFromHome https://t.co/UxUDfm5q1u,2020-05-03 18:00:32,6,11,176015
128,DIADetroit,Want to join in on the fun? Visit the link in our bio to search for your favorite artworks in our collection and take on the challenge! Be sure to tag your posts with #RecreateDIA🤳,2020-05-02 16:17:17,1,3,176015
129,DIADetroit,"Week 4 of #RecreateDIA is in the books! We challenged you to recreate your favorite artworks in our collection, using objects in your home — and you all have rose to the occasion! 👏 #MuseumFromHome #DIAeveryday https://t.co/FlIOTYQUEK",2020-05-02 15:30:22,12,37,176015
130,DIADetroit,"@DetroitBIC @CranbrookHouse @thehenryford @FordHouse @CranbrookArtMus @UChicagoArts @DHSDetroit 🖼 ""Sunflowers"", Erich Heckel, 1920, oil on canvas, 30 1/2 × 27 3/4 inches (77.5 × 70.5 cm)",2020-05-01 20:42:07,0,2,176015
131,DIADetroit,"@DetroitBIC @CranbrookHouse @thehenryford @FordHouse @CranbrookArtMus @UChicagoArts @DetroitBIC We're not so sure if pansies are supposed to ""meow"" per say, but, fun fact — sunflowers are 100% nontoxic for cats, dogs, and ALL animals! 

Hey @DHSDetroit, did the April showers bring any May flowers over there? #MuseumTelephone #DetroitInBloom https://t.co/hvFlYyNtPU",2020-05-01 19:54:18,3,9,176015
132,DIADetroit,"We located an early gilded frame for Bruegel’s Wedding Dance! At some point, it was removed and cut down to fit the vertical 18th century French painting, Apparition of the Virgin to Saint Philip Neri by Etienne Parrocel (89.24). #MuseumFromHome #WheresTheBruegel https://t.co/epIWxI1nBY",2020-04-30 22:38:28,6,30,176015
133,DIADetroit,"Bruegel used at least 8 different brushes to paint The Wedding Dance. Some brushes were pointed and likely made from delicate, flexible hairs such as vair (Siberian squirrel) or sable. Others were flat and probably made from stiff hog hair. #MuseumFromHome  #WheresTheBruegel https://t.co/f4gmtBEfzJ",2020-04-29 21:10:07,9,35,176015
134,DIADetroit,"🖼 ""Seal Rocks from under the Cliffs, San Francisco, California, 1876"", Raymond Dabb Yelland, oil on canvas, 28 × 48 5/8 inches (71.1 × 123.5 cm) #MuseumAtHome #DIAeveryday",2020-04-28 21:11:33,1,4,176015
135,DIADetroit,"Utilizing the 'Luminism' style — a landscape painting technique characterized by effects of light in landscape, through the use of aerial perspective — American painter Raymond Dabb Yelland became known for his paintings of the seashores and mountains in Northern California. https://t.co/i6Zj5AuLNt",2020-04-28 21:10:43,6,28,176015
136,DIADetroit,"For his black, Bruegel likely utilized a plant-based carbon pigment called carbon black. It is produced by charring wood or other plant matter in the absence of air! #MuseumFromHome #WheresTheBruegel https://t.co/Z4ONp9O9Kj",2020-04-27 21:15:06,7,31,176015
137,DIADetroit,"Who among your friends and family needs a little pampering right now? Everyone, right? Provided by the DIA Shop — send a care package of soothing soaps and candles in three fragrance collections inspired by the artwork of Vincent van Gogh.

Learn more: https://t.co/V7JvKJL0ww https://t.co/GatgQhd6Ty",2020-04-26 18:30:20,5,18,176015
138,DIADetroit,Craft today. #DIAeveryday https://t.co/H6gLd6ULuO,2020-04-25 19:30:19,1,15,176015
139,DIADetroit,Bruegel used lead white as his white pigment in The Wedding Dance. Instructions for its preparation go back to 300 BCE in Europe and China! This makes it one of the oldest synthetic pigments. #MuseumFromHome #WheresTheBruegel https://t.co/a8ez6iOIuA,2020-04-25 16:30:24,7,20,176015
140,DIADetroit,"An online version of our popular ""Thursdays at the Museum"" program — we have provided resources that will help keep seniors (and others of all ages!) learning, exploring and connecting with their DIA. 

Visit the link in our bio to learn more! #AtHomeDIA #DIAeveryday https://t.co/cWz9kPJhWv",2020-04-24 21:55:24,1,8,176015
141,DIADetroit,"Smalt pigment is finely ground, cobalt-containing, blue glass. We found cobalt in The Wedding Dance, suggesting Bruegel used smalt, but it’s no longer blue! It’s brown due to the natural fading of the cobalt. This simulation shows how it might have looked. #MuseumFromHome https://t.co/3VakSictQW",2020-04-23 21:24:49,17,58,176015
142,DIADetroit,Want to join in on the fun? Visit the link in our bio to search for your favorite artworks in our collection and take on the challenge! Be sure to tag your posts with #RecreateDIA 🤳,2020-04-22 20:50:38,0,2,176015
143,DIADetroit,"Painted in 1781 — the dreamlike and haunting evocation of 'The Nightmare' was a trademark feature of Fuseli's style, as many of his works deal with supernatural subject matter. #DIAeveryday",2020-04-22 20:50:38,0,5,176015
144,DIADetroit,"Week 3 of #RecreateDIA is underway! For this week's edition, we're focusing on a (very) popular artwork in our collection that has received a ton of recreations thus far — 'The Nightmare' by Swiss artist Henry Fuseli! https://t.co/XF8Ti1btHd",2020-04-22 20:50:37,13,67,176015
145,DIADetroit,"Bruegel used azurite, a blue copper-containing mineral, in The Wedding Dance. Azurite is similar to ultramarine but slightly greener and more affordable. The exact tone depends on its grade—the larger the particle size, the higher the quality and bluer it is! #WheresTheBruegel https://t.co/vV8oH7Twvx",2020-04-21 18:30:27,12,35,176015
146,DIADetroit,"Sharing some #MuseumSunshine with you today! ☀️

🎨 ""Beach at Long Branch: Sunrise"", William Trost Richards, oil on canvas, 23 × 42 inches (58.4 × 106.7 cm) https://t.co/42vXFvvWE0",2020-04-21 15:00:46,3,30,176015
147,DIADetroit,It’s National Volunteer Week! The DIA thanks our dedicated volunteers for their tireless support throughout the museum and in the community. We look forward to welcoming you back at the museum when the time comes. https://t.co/RjQd0Xf17l,2020-04-20 21:10:36,5,15,176015
148,DIADetroit,"One of Bruegel’s yellow pigments is lead tin yellow. The pigment fell out of fashion around 1750. If it’s detected in an undated painting, we can expect that the work was produced before then. In the Wedding Dance, Bruegel mostly mixed it with blue azurite to achieve green. https://t.co/LDYW9j0oXk",2020-04-19 18:30:23,8,43,176015
149,DIADetroit,"“We developed an interest in art at an early age that carried over to adulthood, but we knew little to nothing about the art market...There was an article that said something like ‘paintings and sculptures can cost millions of dollars, so buy prints,’ and we did.” https://t.co/AbgnxQFZUH",2020-04-19 17:40:40,0,18,176015
150,DIADetroit,"Lifelong Detroiters and collectors with eclectic interests for over a decade, Joann was retired from the medical field and Harold from a natural gas supplier. Harold co-founded the Detroit Fine Arts Breakfast Club, a weekly convening of artists and collectors.",2020-04-19 17:40:40,0,10,176015
151,DIADetroit,"The DIA celebrates the memory of Joann Braggs, who with her husband Harold, was featured in the recent exhibition, ""Detroit Collects: Selections of African American Art from Private Collections.""",2020-04-19 17:40:40,1,13,176015
152,DIADetroit,What has been your favorite event attended at the DIA thus far? #DIAeveryday https://t.co/4gyy0UN2Qv,2020-04-19 15:30:28,1,4,176015
153,DIADetroit,"🖼 ""Apple Orchard"", 1892, George Inness, oil on canvas, 30 x 45 1/8 inches (76.2 x 114.6 cm) #DIAeveryday https://t.co/g6St1MGLSG",2020-04-18 18:45:07,11,40,176015
154,DIADetroit,Reflect today. #DIAeveryday https://t.co/ERFVwvgbRx,2020-04-18 15:30:22,2,14,176015
155,DIADetroit,"In The Wedding Dance, Bruegel used cochineal, laked carminic acid from scale insects! Cochineal bugs were a highly valued item in Central America. By 1523, they were arriving on shipments in Antwerp for use in textile dyeing &amp; artist pigments. #MuseumFromHome #WheresTheBruegel https://t.co/Ww4nw79CgS",2020-04-17 19:59:43,5,19,176015
156,DIADetroit,"🖼 ""Tiberias"", between late 1905 and early 1906, watercolor on paper, 10 x 14 inches (25.4 x 35.6 cm)",2020-04-16 19:14:26,0,7,176015
157,DIADetroit,Considered the premier portraitist of his generation — American painter John Singer Sargent's use of vibrant brushstrokes and technical facility gave a lush depiction of 19th century society. #MuseumFromHome #DIAeveryday https://t.co/r62zJ0ODBv,2020-04-16 19:14:14,3,26,176015
158,DIADetroit,Vermilion (red) was a popular color in Bruegel’s time. It can be obtained naturally from the mineral cinnabar or synthetically from a process using mercury and sulfur. Vermilion is present throughout ‘The Wedding Dance’ like in the red vest of the bagpiper. #WheresTheBruegel https://t.co/2S8L0KB303,2020-04-15 21:23:12,15,51,176015
159,DIADetroit,"Want to join in on the fun? Visit the link in our bio to search for your favorite artworks in our collection and take on the challenge! Be sure to tag your posts with #RecreateDIA🤳

Challenge inspired by @GettyMuseum and Tussen Kunst en Quarantaine!🤝",2020-04-14 19:22:09,0,4,176015
160,DIADetroit,"More #RecreateDIA coming your way! We challenged you to recreate your favorite artworks in our collection using objects in your home, and you all have delighted us with your creativity! 👏 #MuseumFromHome https://t.co/GqxjzYJSWq",2020-04-14 19:22:08,5,21,176015
161,DIADetroit,Thank you @ForgottnHarvest for all that you do for the community!,2020-04-14 15:28:14,2,10,176015
162,DIADetroit,"Our galleries may be closed, but the DIA continues to find ways to serve our community. Today, we welcome Forgotten Harvest for free food distribution for those who need it. Drive-up distribution is availble until 1 p.m. in the John R lot for fresh produce and groceries. https://t.co/L6qxclxnXT",2020-04-14 15:26:08,17,69,176015
163,DIADetroit,"We identified many pigments in Bruegel’s “The Wedding Dance”: Vermilion and Cochineal (reds), Lead Tin Yellow, Azurite and Smalt (blues), Carbon Black, Lead White, and Iron Oxide Earths (browns, reds, yellows). #WheresTheBruegel #MuseumFromHome https://t.co/h89u7XFGYZ",2020-04-13 19:40:07,10,27,176015
164,DIADetroit,"Sunday vibes brought to you courtesy of American artist Martin Johnson Heade 🌊, #MuseumFromHome

🎨 ""Seascape: Sunset"", Martin Johnson Heade, 1861, oil on canvas, 26 x 44 inches (66 x 111.8 cm) https://t.co/yF6DU0jPdG",2020-04-12 15:45:10,13,39,176015
165,DIADetroit,"Bruegel drew The Wedding Dance’s underdrawing with “black chalk,” which isn’t an accurate description! Chalk is white and made of limestone. Black chalk was actually slate, and modern black chalk is made of pigment and binder. This is a recreation using the traditional material. https://t.co/gwA1briIbt",2020-04-11 18:30:17,9,23,176015
166,DIADetroit,What's the story behind how an artwork from our collection became a favorite of yours? 🤔 #DIAeveryday https://t.co/hkYqcRPPqE,2020-04-11 14:30:22,4,20,176015
167,DIADetroit,"🎨 ""Study for Painting with White Form"", Wassily Kandinsky, 1913, oil on canvas, 39 1/4 x 34 3/4 inches (99.7 x 88.3 cm) #DIAeveryday #MuseumFromHome https://t.co/pWlUSvcso3",2020-04-10 18:45:01,2,9,176015
168,DIADetroit,"The underdrawing beneath The Wedding Dance is extraordinarily detailed, which is atypical of Bruegel’s underdrawings. Bruegel used this one as a working sketch, a flexible draft that he created to help him develop his ideas. #MuseumFromHome #WheresTheBruegel https://t.co/lMhNSOEcpW",2020-04-09 18:30:33,1,17,176015
169,DIADetroit,"Before you glue the paper down, try out arranging and overlapping the pieces in different ways.

Visit the link in our bio for more information on supporting materials you can use for your project! #AtHomeDIA",2020-04-08 20:28:22,2,5,176015
170,DIADetroit,"Create your own collage, inspired by Romare Bearden’s piece, using things you have in the house to show your neighborhood, or another favorite place. Think about who lives there, what kind of buildings do you see, or what sort of plants start popping up this time of year.",2020-04-08 20:28:22,0,3,176015
171,DIADetroit,"Creating a piece of art from smaller pieces of paper, fabric, or other objects is known as ""collage"" — American artist Romare Bearden developed his unique approach to collage in the 1960s, as seen in his 1971 ""Stamping Ground"". https://t.co/rXxLP4Cr3q",2020-04-08 20:28:21,8,17,176015
172,DIADetroit,Bruegel painted The Wedding Dance on an oak panel made from 4 individual boards. Much has happened to it. We were able to determine that the top (5th) section is a later addition. Bruegel likely never meant for the painting to have a horizon! #WheresTheBruegel #MuseumFromHome https://t.co/urNrRlOiUy,2020-04-07 19:45:27,14,42,176015
173,DIADetroit,Visit the link in our bio to search for your favorite artworks in our collection — we can't wait to see what you come up with next! Be sure to tag your posts with #RecreateDIA 🥳,2020-04-06 19:38:47,3,7,176015
